,data,latitude,longitude,date
4715,0.00039416938481477676,22.0,75.0,2011-06-24
4716,0.0003947612623913954,26.0,70.0,2011-06-25
4717,0.00039440920802669344,24.0,70.0,2011-06-25
4718,0.0003944361200065989,22.0,70.0,2011-06-25
4719,0.00039483844287175414,26.0,72.5,2011-06-25
4720,0.0003943930827262977,24.0,72.5,2011-06-25
4721,0.00039421040663063426,22.0,72.5,2011-06-25
4722,0.0003949204984706043,26.0,75.0,2011-06-25
4723,0.0003946420536513653,24.0,75.0,2011-06-25
4724,0.00039416938481477676,22.0,75.0,2011-06-25
4725,0.0003947612623913954,26.0,70.0,2011-06-26
4726,0.00039440920802669344,24.0,70.0,2011-06-26
4727,0.0003944361200065989,22.0,70.0,2011-06-26
4728,0.00039483844287175414,26.0,72.5,2011-06-26
4729,0.0003943930827262977,24.0,72.5,2011-06-26
4730,0.00039421040663063426,22.0,72.5,2011-06-26
4731,0.0003949204984706043,26.0,75.0,2011-06-26
4732,0.0003946420536513653,24.0,75.0,2011-06-26
4733,0.00039416938481477676,22.0,75.0,2011-06-26
4734,0.0003947612623913954,26.0,70.0,2011-06-27
4735,0.00039440920802669344,24.0,70.0,2011-06-27
4736,0.0003944361200065989,22.0,70.0,2011-06-27
4737,0.00039483844287175414,26.0,72.5,2011-06-27
4738,0.0003943930827262977,24.0,72.5,2011-06-27
4739,0.00039421040663063426,22.0,72.5,2011-06-27
4740,0.0003949204984706043,26.0,75.0,2011-06-27
4741,0.0003946420536513653,24.0,75.0,2011-06-27
4742,0.00039416938481477676,22.0,75.0,2011-06-27
4743,0.0003947612623913954,26.0,70.0,2011-06-28
4744,0.00039440920802669344,24.0,70.0,2011-06-28
4745,0.0003944361200065989,22.0,70.0,2011-06-28
4746,0.00039483844287175414,26.0,72.5,2011-06-28
4747,0.0003943930827262977,24.0,72.5,2011-06-28
4748,0.00039421040663063426,22.0,72.5,2011-06-28
4749,0.0003949204984706043,26.0,75.0,2011-06-28
4750,0.0003946420536513653,24.0,75.0,2011-06-28
4751,0.00039416938481477676,22.0,75.0,2011-06-28
4752,0.0003947612623913954,26.0,70.0,2011-06-29
4753,0.00039440920802669344,24.0,70.0,2011-06-29
4754,0.0003944361200065989,22.0,70.0,2011-06-29
4755,0.00039483844287175414,26.0,72.5,2011-06-29
4756,0.0003943930827262977,24.0,72.5,2011-06-29
4757,0.00039421040663063426,22.0,72.5,2011-06-29
4758,0.0003949204984706043,26.0,75.0,2011-06-29
4759,0.0003946420536513653,24.0,75.0,2011-06-29
4760,0.00039416938481477676,22.0,75.0,2011-06-29
4761,0.00038832597783766687,26.0,70.0,2011-06-30
4762,0.00038832597783766687,24.0,70.0,2011-06-30
4763,0.00038832597783766687,22.0,70.0,2011-06-30
4764,0.00038832597783766687,26.0,72.5,2011-06-30
4765,0.00038832597783766687,24.0,72.5,2011-06-30
4766,0.00038832597783766687,22.0,72.5,2011-06-30
4767,0.00038832597783766687,26.0,75.0,2011-06-30
4768,0.00038832597783766687,24.0,75.0,2011-06-30
4769,0.00038832597783766687,22.0,75.0,2011-06-30
4770,0.0003947612623913954,26.0,70.0,2011-07-01
4771,0.00039440920802669344,24.0,70.0,2011-07-01
4772,0.0003944361200065989,22.0,70.0,2011-07-01
4773,0.00039483844287175414,26.0,72.5,2011-07-01
4774,0.0003943930827262977,24.0,72.5,2011-07-01
4775,0.00039421040663063426,22.0,72.5,2011-07-01
4776,0.0003949204984706043,26.0,75.0,2011-07-01
4777,0.0003946420536513653,24.0,75.0,2011-07-01
4778,0.00039416938481477676,22.0,75.0,2011-07-01
4779,0.000390378016163595,26.0,70.0,2011-07-02
4780,0.000390378016163595,24.0,70.0,2011-07-02
4781,0.000390378016163595,22.0,70.0,2011-07-02
4782,0.000390378016163595,26.0,72.5,2011-07-02
4783,0.000390378016163595,24.0,72.5,2011-07-02
4784,0.00038947901339270175,22.0,72.5,2011-07-02
4785,0.000390378016163595,26.0,75.0,2011-07-02
4786,0.000390378016163595,24.0,75.0,2011-07-02
4787,0.0003912770189344883,22.0,75.0,2011-07-02
4788,0.0003932309919036925,26.0,70.0,2011-07-03
4789,0.0003932309919036925,24.0,70.0,2011-07-03
4790,0.0003932309919036925,22.0,70.0,2011-07-03
4791,0.0003932309919036925,26.0,72.5,2011-07-03
4792,0.0003932309919036925,24.0,72.5,2011-07-03
4793,0.0003932399849873036,22.0,72.5,2011-07-03
4794,0.00039586599450558424,26.0,75.0,2011-07-03
4795,0.0003946590004488826,24.0,75.0,2011-07-03
4796,0.0003891589876729995,22.0,75.0,2011-07-03
4797,0.0003946229990106076,26.0,70.0,2011-07-04
4798,0.0003932880063075572,24.0,70.0,2011-07-04
4799,0.0003932880063075572,22.0,70.0,2011-07-04
4800,0.00039710101555101573,26.0,72.5,2011-07-04
4801,0.0003932880063075572,24.0,72.5,2011-07-04
4802,0.0003932880063075572,22.0,72.5,2011-07-04
4803,0.0003932880063075572,26.0,75.0,2011-07-04
4804,0.00038814000436104834,24.0,75.0,2011-07-04
4805,0.0003932880063075572,22.0,75.0,2011-07-04
4806,0.0003946429933421314,26.0,70.0,2011-07-05
4807,0.00039567198837175965,24.0,70.0,2011-07-05
4808,0.0003951574908569455,22.0,70.0,2011-07-05
4809,0.0003951574908569455,26.0,72.5,2011-07-05
4810,0.0003951574908569455,24.0,72.5,2011-07-05
4811,0.0003951574908569455,22.0,72.5,2011-07-05
4812,0.0003951574908569455,26.0,75.0,2011-07-05
4813,0.0003951574908569455,24.0,75.0,2011-07-05
4814,0.0003951574908569455,22.0,75.0,2011-07-05
4815,0.0003947612623913954,26.0,70.0,2011-07-06
4816,0.00039440920802669344,24.0,70.0,2011-07-06
4817,0.0003944361200065989,22.0,70.0,2011-07-06
4818,0.00039483844287175414,26.0,72.5,2011-07-06
4819,0.0003943930827262977,24.0,72.5,2011-07-06
4820,0.00039421040663063426,22.0,72.5,2011-07-06
4821,0.0003949204984706043,26.0,75.0,2011-07-06
4822,0.0003946420536513653,24.0,75.0,2011-07-06
4823,0.00039416938481477676,22.0,75.0,2011-07-06
4824,0.0003947612623913954,26.0,70.0,2011-07-07
4825,0.00039440920802669344,24.0,70.0,2011-07-07
4826,0.0003944361200065989,22.0,70.0,2011-07-07
4827,0.00039483844287175414,26.0,72.5,2011-07-07
4828,0.0003943930827262977,24.0,72.5,2011-07-07
4829,0.00039421040663063426,22.0,72.5,2011-07-07
4830,0.0003949204984706043,26.0,75.0,2011-07-07
4831,0.0003946420536513653,24.0,75.0,2011-07-07
4832,0.00039416938481477676,22.0,75.0,2011-07-07
4833,0.0003947612623913954,26.0,70.0,2011-07-08
4834,0.00039440920802669344,24.0,70.0,2011-07-08
4835,0.0003944361200065989,22.0,70.0,2011-07-08
4836,0.00039483844287175414,26.0,72.5,2011-07-08
4837,0.0003943930827262977,24.0,72.5,2011-07-08
4838,0.00039421040663063426,22.0,72.5,2011-07-08
4839,0.0003949204984706043,26.0,75.0,2011-07-08
4840,0.0003946420536513653,24.0,75.0,2011-07-08
4841,0.00039416938481477676,22.0,75.0,2011-07-08
4842,0.0003947612623913954,26.0,70.0,2011-07-09
4843,0.00039440920802669344,24.0,70.0,2011-07-09
4844,0.0003944361200065989,22.0,70.0,2011-07-09
4845,0.00039483844287175414,26.0,72.5,2011-07-09
4846,0.0003943930827262977,24.0,72.5,2011-07-09
4847,0.00039421040663063426,22.0,72.5,2011-07-09
4848,0.0003949204984706043,26.0,75.0,2011-07-09
4849,0.0003946420536513653,24.0,75.0,2011-07-09
4850,0.00039416938481477676,22.0,75.0,2011-07-09
4851,0.00038879597559571266,26.0,70.0,2011-07-10
4852,0.00038879597559571266,24.0,70.0,2011-07-10
4853,0.00038879597559571266,22.0,70.0,2011-07-10
4854,0.00038879597559571266,26.0,72.5,2011-07-10
4855,0.00038879597559571266,24.0,72.5,2011-07-10
4856,0.00038879597559571266,22.0,72.5,2011-07-10
4857,0.00038879597559571266,26.0,75.0,2011-07-10
4858,0.00038879597559571266,24.0,75.0,2011-07-10
4859,0.00038879597559571266,22.0,75.0,2011-07-10
4860,0.00039068300975486636,26.0,70.0,2011-07-11
4861,0.00038758100708946586,24.0,70.0,2011-07-11
4862,0.00039068300975486636,22.0,70.0,2011-07-11
4863,0.00039068300975486636,26.0,72.5,2011-07-11
4864,0.00039068300975486636,24.0,72.5,2011-07-11
4865,0.00039068300975486636,22.0,72.5,2011-07-11
4866,0.00039068300975486636,26.0,75.0,2011-07-11
4867,0.00039378501242026687,24.0,75.0,2011-07-11
4868,0.00039068300975486636,22.0,75.0,2011-07-11
4869,0.00039094375097192824,26.0,70.0,2011-07-12
4870,0.00039094375097192824,24.0,70.0,2011-07-12
4871,0.00038826698437333107,22.0,70.0,2011-07-12
4872,0.00039094375097192824,26.0,72.5,2011-07-12
4873,0.00039094375097192824,24.0,72.5,2011-07-12
4874,0.00039094375097192824,22.0,72.5,2011-07-12
4875,0.00039094375097192824,26.0,75.0,2011-07-12
4876,0.00039094375097192824,24.0,75.0,2011-07-12
4877,0.0003936205175705254,22.0,75.0,2011-07-12
4878,0.0003947612623913954,26.0,70.0,2011-07-13
4879,0.00039440920802669344,24.0,70.0,2011-07-13
4880,0.0003944361200065989,22.0,70.0,2011-07-13
4881,0.00039483844287175414,26.0,72.5,2011-07-13
4882,0.0003943930827262977,24.0,72.5,2011-07-13
4883,0.00039421040663063426,22.0,72.5,2011-07-13
4884,0.0003949204984706043,26.0,75.0,2011-07-13
4885,0.0003946420536513653,24.0,75.0,2011-07-13
4886,0.00039416938481477676,22.0,75.0,2011-07-13
4887,0.0003947612623913954,26.0,70.0,2011-07-14
4888,0.00039440920802669344,24.0,70.0,2011-07-14
4889,0.0003944361200065989,22.0,70.0,2011-07-14
4890,0.00039483844287175414,26.0,72.5,2011-07-14
4891,0.0003943930827262977,24.0,72.5,2011-07-14
4892,0.00039421040663063426,22.0,72.5,2011-07-14
4893,0.0003949204984706043,26.0,75.0,2011-07-14
4894,0.0003946420536513653,24.0,75.0,2011-07-14
4895,0.00039416938481477676,22.0,75.0,2011-07-14
4896,0.0003947612623913954,26.0,70.0,2011-07-15
4897,0.00039440920802669344,24.0,70.0,2011-07-15
4898,0.0003944361200065989,22.0,70.0,2011-07-15
4899,0.00039483844287175414,26.0,72.5,2011-07-15
4900,0.0003943930827262977,24.0,72.5,2011-07-15
4901,0.00039421040663063426,22.0,72.5,2011-07-15
4902,0.0003949204984706043,26.0,75.0,2011-07-15
4903,0.0003946420536513653,24.0,75.0,2011-07-15
4904,0.00039416938481477676,22.0,75.0,2011-07-15
4905,0.00039063001167960465,26.0,70.0,2011-07-16
4906,0.00039063001167960465,24.0,70.0,2011-07-16
4907,0.00039063001167960465,22.0,70.0,2011-07-16
4908,0.00039063001167960465,26.0,72.5,2011-07-16
4909,0.00039063001167960465,24.0,72.5,2011-07-16
4910,0.00039063001167960465,22.0,72.5,2011-07-16
4911,0.00039063001167960465,26.0,75.0,2011-07-16
4912,0.00039063001167960465,24.0,75.0,2011-07-16
4913,0.00039063001167960465,22.0,75.0,2011-07-16
4914,0.0003947612623913954,26.0,70.0,2011-07-17
4915,0.00039440920802669344,24.0,70.0,2011-07-17
4916,0.0003944361200065989,22.0,70.0,2011-07-17
4917,0.00039483844287175414,26.0,72.5,2011-07-17
4918,0.0003943930827262977,24.0,72.5,2011-07-17
4919,0.00039421040663063426,22.0,72.5,2011-07-17
4920,0.0003949204984706043,26.0,75.0,2011-07-17
4921,0.0003946420536513653,24.0,75.0,2011-07-17
4922,0.00039416938481477676,22.0,75.0,2011-07-17
4923,0.0003947612623913954,26.0,70.0,2011-07-18
4924,0.00039440920802669344,24.0,70.0,2011-07-18
4925,0.0003944361200065989,22.0,70.0,2011-07-18
4926,0.00039483844287175414,26.0,72.5,2011-07-18
4927,0.0003943930827262977,24.0,72.5,2011-07-18
4928,0.00039421040663063426,22.0,72.5,2011-07-18
4929,0.0003949204984706043,26.0,75.0,2011-07-18
4930,0.0003946420536513653,24.0,75.0,2011-07-18
4931,0.00039416938481477676,22.0,75.0,2011-07-18
4932,0.0003947612623913954,26.0,70.0,2011-07-19
4933,0.00039440920802669344,24.0,70.0,2011-07-19
4934,0.0003944361200065989,22.0,70.0,2011-07-19
4935,0.00039483844287175414,26.0,72.5,2011-07-19
4936,0.0003943930827262977,24.0,72.5,2011-07-19
4937,0.00039421040663063426,22.0,72.5,2011-07-19
4938,0.0003949204984706043,26.0,75.0,2011-07-19
4939,0.0003946420536513653,24.0,75.0,2011-07-19
4940,0.00039416938481477676,22.0,75.0,2011-07-19
4941,0.0003947612623913954,26.0,70.0,2011-07-20
4942,0.00039440920802669344,24.0,70.0,2011-07-20
4943,0.0003944361200065989,22.0,70.0,2011-07-20
4944,0.00039483844287175414,26.0,72.5,2011-07-20
4945,0.0003943930827262977,24.0,72.5,2011-07-20
4946,0.00039421040663063426,22.0,72.5,2011-07-20
4947,0.0003949204984706043,26.0,75.0,2011-07-20
4948,0.0003946420536513653,24.0,75.0,2011-07-20
4949,0.00039416938481477676,22.0,75.0,2011-07-20
4950,0.00039151200326159596,26.0,70.0,2011-07-21
4951,0.00039151200326159596,24.0,70.0,2011-07-21
4952,0.00039151200326159596,22.0,70.0,2011-07-21
4953,0.00039151200326159596,26.0,72.5,2011-07-21
4954,0.00039151200326159596,24.0,72.5,2011-07-21
4955,0.00039151200326159596,22.0,72.5,2011-07-21
4956,0.00039151200326159596,26.0,75.0,2011-07-21
4957,0.00039151200326159596,24.0,75.0,2011-07-21
4958,0.00039151200326159596,22.0,75.0,2011-07-21
4959,0.0003947612623913954,26.0,70.0,2011-07-22
4960,0.00039440920802669344,24.0,70.0,2011-07-22
4961,0.0003944361200065989,22.0,70.0,2011-07-22
4962,0.00039483844287175414,26.0,72.5,2011-07-22
4963,0.0003943930827262977,24.0,72.5,2011-07-22
4964,0.00039421040663063426,22.0,72.5,2011-07-22
4965,0.0003949204984706043,26.0,75.0,2011-07-22
4966,0.0003946420536513653,24.0,75.0,2011-07-22
4967,0.00039416938481477676,22.0,75.0,2011-07-22
4968,0.0003947612623913954,26.0,70.0,2011-07-23
4969,0.00039440920802669344,24.0,70.0,2011-07-23
4970,0.0003944361200065989,22.0,70.0,2011-07-23
4971,0.00039483844287175414,26.0,72.5,2011-07-23
4972,0.0003943930827262977,24.0,72.5,2011-07-23
4973,0.00039421040663063426,22.0,72.5,2011-07-23
4974,0.0003949204984706043,26.0,75.0,2011-07-23
4975,0.0003946420536513653,24.0,75.0,2011-07-23
4976,0.00039416938481477676,22.0,75.0,2011-07-23
4977,0.0003947612623913954,26.0,70.0,2011-07-24
4978,0.00039440920802669344,24.0,70.0,2011-07-24
4979,0.0003944361200065989,22.0,70.0,2011-07-24
4980,0.00039483844287175414,26.0,72.5,2011-07-24
4981,0.0003943930827262977,24.0,72.5,2011-07-24
4982,0.00039421040663063426,22.0,72.5,2011-07-24
4983,0.0003949204984706043,26.0,75.0,2011-07-24
4984,0.0003946420536513653,24.0,75.0,2011-07-24
4985,0.00039416938481477676,22.0,75.0,2011-07-24
4986,0.0003907076606992632,26.0,70.0,2011-07-25
4987,0.0003907076606992632,24.0,70.0,2011-07-25
4988,0.0003907076606992632,22.0,70.0,2011-07-25
4989,0.0003907076606992632,26.0,72.5,2011-07-25
4990,0.0003907076606992632,24.0,72.5,2011-07-25
4991,0.0003917869762517512,22.0,72.5,2011-07-25
4992,0.0003889809886459261,26.0,75.0,2011-07-25
4993,0.00039135501720011234,24.0,75.0,2011-07-25
4994,0.0003907076606992632,22.0,75.0,2011-07-25
4995,0.00039229250978678465,26.0,70.0,2011-07-26
4996,0.000389608001569286,24.0,70.0,2011-07-26
4997,0.0003899289877153933,22.0,70.0,2011-07-26
4998,0.00039092043048835227,26.0,72.5,2011-07-26
4999,0.00038855549064464867,24.0,72.5,2011-07-26
5000,0.00039298299816437066,22.0,72.5,2011-07-26
5001,0.00039092043048835227,26.0,75.0,2011-07-26
5002,0.00039374802145175636,24.0,75.0,2011-07-26
5003,0.0003893270040862262,22.0,75.0,2011-07-26
5004,0.0003916340065188706,26.0,70.0,2011-07-27
5005,0.0003916340065188706,24.0,70.0,2011-07-27
5006,0.0003916340065188706,22.0,70.0,2011-07-27
5007,0.0003916340065188706,26.0,72.5,2011-07-27
5008,0.0003916340065188706,24.0,72.5,2011-07-27
5009,0.0003916340065188706,22.0,72.5,2011-07-27
5010,0.0003916340065188706,26.0,75.0,2011-07-27
5011,0.0003934999986086041,24.0,75.0,2011-07-27
5012,0.0003897680144291371,22.0,75.0,2011-07-27
5013,0.0003920544986613095,26.0,70.0,2011-07-28
5014,0.0003920544986613095,24.0,70.0,2011-07-28
5015,0.0003940020105801523,22.0,70.0,2011-07-28
5016,0.0003920544986613095,26.0,72.5,2011-07-28
5017,0.0003920544986613095,24.0,72.5,2011-07-28
5018,0.0003920544986613095,22.0,72.5,2011-07-28
5019,0.0003920544986613095,26.0,75.0,2011-07-28
5020,0.0003920544986613095,24.0,75.0,2011-07-28
5021,0.0003901069867424667,22.0,75.0,2011-07-28
5022,0.0003957739972975105,26.0,70.0,2011-07-29
5023,0.00039122000453062356,24.0,70.0,2011-07-29
5024,0.00039349700091406703,22.0,70.0,2011-07-29
5025,0.00039349700091406703,26.0,72.5,2011-07-29
5026,0.00039349700091406703,24.0,72.5,2011-07-29
5027,0.00039349700091406703,22.0,72.5,2011-07-29
5028,0.00039349700091406703,26.0,75.0,2011-07-29
5029,0.00039349700091406703,24.0,75.0,2011-07-29
5030,0.00039349700091406703,22.0,75.0,2011-07-29
5031,0.00038784499338362366,26.0,70.0,2011-07-30
5032,0.00038784499338362366,24.0,70.0,2011-07-30
5033,0.0003918259753845632,22.0,70.0,2011-07-30
5034,0.00038784499338362366,26.0,72.5,2011-07-30
5035,0.00038784499338362366,24.0,72.5,2011-07-30
5036,0.00038784499338362366,22.0,72.5,2011-07-30
5037,0.0003838640113826841,26.0,75.0,2011-07-30
5038,0.00038784499338362366,24.0,75.0,2011-07-30
5039,0.00038784499338362366,22.0,75.0,2011-07-30
5040,0.00039030134212225676,26.0,70.0,2011-07-31
5041,0.00039030134212225676,24.0,70.0,2011-07-31
5042,0.00039030134212225676,22.0,70.0,2011-07-31
5043,0.00039030134212225676,26.0,72.5,2011-07-31
5044,0.00039030134212225676,24.0,72.5,2011-07-31
5045,0.00039030134212225676,22.0,72.5,2011-07-31
5046,0.00039030134212225676,26.0,75.0,2011-07-31
5047,0.00039030134212225676,24.0,75.0,2011-07-31
5048,0.00039030134212225676,22.0,75.0,2011-07-31
5049,0.0003895385016221553,26.0,70.0,2011-08-01
5050,0.0003895385016221553,24.0,70.0,2011-08-01
5051,0.0003895385016221553,22.0,70.0,2011-08-01
5052,0.0003895385016221553,26.0,72.5,2011-08-01
5053,0.0003895385016221553,24.0,72.5,2011-08-01
5054,0.0003895385016221553,22.0,72.5,2011-08-01
5055,0.0003895385016221553,26.0,75.0,2011-08-01
5056,0.0003895385016221553,24.0,75.0,2011-08-01
5057,0.0003895385016221553,22.0,75.0,2011-08-01
5058,0.0003934769774787128,26.0,70.0,2011-08-02
5059,0.0003933569823857397,24.0,70.0,2011-08-02
5060,0.0003935969725716859,22.0,70.0,2011-08-02
5061,0.0003934769774787128,26.0,72.5,2011-08-02
5062,0.0003934769774787128,24.0,72.5,2011-08-02
5063,0.0003934769774787128,22.0,72.5,2011-08-02
5064,0.0003934769774787128,26.0,75.0,2011-08-02
5065,0.0003934769774787128,24.0,75.0,2011-08-02
5066,0.0003934769774787128,22.0,75.0,2011-08-02
5067,0.0003893020038958639,26.0,70.0,2011-08-03
5068,0.0003893020038958639,24.0,70.0,2011-08-03
5069,0.0003893020038958639,22.0,70.0,2011-08-03
5070,0.0003893020038958639,26.0,72.5,2011-08-03
5071,0.0003893020038958639,24.0,72.5,2011-08-03
5072,0.0003893020038958639,22.0,72.5,2011-08-03
5073,0.0003893020038958639,26.0,75.0,2011-08-03
5074,0.0003893020038958639,24.0,75.0,2011-08-03
5075,0.0003893020038958639,22.0,75.0,2011-08-03
5076,0.00038904067090091604,26.0,70.0,2011-08-04
5077,0.00038990701432339847,24.0,70.0,2011-08-04
5078,0.00038617299287579954,22.0,70.0,2011-08-04
5079,0.00038904067090091604,26.0,72.5,2011-08-04
5080,0.00038904067090091604,24.0,72.5,2011-08-04
5081,0.00038904067090091604,22.0,72.5,2011-08-04
5082,0.00038904067090091604,26.0,75.0,2011-08-04
5083,0.00039104200550355017,24.0,75.0,2011-08-04
5084,0.00038904067090091604,22.0,75.0,2011-08-04
5085,0.0003947612623913954,26.0,70.0,2011-08-05
5086,0.00039440920802669344,24.0,70.0,2011-08-05
5087,0.0003944361200065989,22.0,70.0,2011-08-05
5088,0.00039483844287175414,26.0,72.5,2011-08-05
5089,0.0003943930827262977,24.0,72.5,2011-08-05
5090,0.00039421040663063426,22.0,72.5,2011-08-05
5091,0.0003949204984706043,26.0,75.0,2011-08-05
5092,0.0003946420536513653,24.0,75.0,2011-08-05
5093,0.00039416938481477676,22.0,75.0,2011-08-05
5094,0.0003907045174855739,26.0,70.0,2011-08-06
5095,0.0003907045174855739,24.0,70.0,2011-08-06
5096,0.0003907045174855739,22.0,70.0,2011-08-06
5097,0.0003907045174855739,26.0,72.5,2011-08-06
5098,0.0003907045174855739,24.0,72.5,2011-08-06
5099,0.0003907045174855739,22.0,72.5,2011-08-06
5100,0.0003907045174855739,26.0,75.0,2011-08-06
5101,0.0003907045174855739,24.0,75.0,2011-08-06
5102,0.0003907045174855739,22.0,75.0,2011-08-06
5103,0.0003947612623913954,26.0,70.0,2011-08-07
5104,0.00039440920802669344,24.0,70.0,2011-08-07
5105,0.0003944361200065989,22.0,70.0,2011-08-07
5106,0.00039483844287175414,26.0,72.5,2011-08-07
5107,0.0003943930827262977,24.0,72.5,2011-08-07
5108,0.00039421040663063426,22.0,72.5,2011-08-07
5109,0.0003949204984706043,26.0,75.0,2011-08-07
5110,0.0003946420536513653,24.0,75.0,2011-08-07
5111,0.00039416938481477676,22.0,75.0,2011-08-07
5112,0.0003947612623913954,26.0,70.0,2011-08-08
5113,0.00039440920802669344,24.0,70.0,2011-08-08
5114,0.0003944361200065989,22.0,70.0,2011-08-08
5115,0.00039483844287175414,26.0,72.5,2011-08-08
5116,0.0003943930827262977,24.0,72.5,2011-08-08
5117,0.00039421040663063426,22.0,72.5,2011-08-08
5118,0.0003949204984706043,26.0,75.0,2011-08-08
5119,0.0003946420536513653,24.0,75.0,2011-08-08
5120,0.00039416938481477676,22.0,75.0,2011-08-08
5121,0.0003947612623913954,26.0,70.0,2011-08-09
5122,0.00039440920802669344,24.0,70.0,2011-08-09
5123,0.0003944361200065989,22.0,70.0,2011-08-09
5124,0.00039483844287175414,26.0,72.5,2011-08-09
5125,0.0003943930827262977,24.0,72.5,2011-08-09
5126,0.00039421040663063426,22.0,72.5,2011-08-09
5127,0.0003949204984706043,26.0,75.0,2011-08-09
5128,0.0003946420536513653,24.0,75.0,2011-08-09
5129,0.00039416938481477676,22.0,75.0,2011-08-09
5130,0.0003883796647035827,26.0,70.0,2011-08-10
5131,0.0003883796647035827,24.0,70.0,2011-08-10
5132,0.0003883796647035827,22.0,70.0,2011-08-10
5133,0.00039227199158631265,26.0,72.5,2011-08-10
5134,0.0003883796647035827,24.0,72.5,2011-08-10
5135,0.0003883796647035827,22.0,72.5,2011-08-10
5136,0.0003820690035354346,26.0,75.0,2011-08-10
5137,0.0003907979989890009,24.0,75.0,2011-08-10
5138,0.0003883796647035827,22.0,75.0,2011-08-10
5139,0.0003947612623913954,26.0,70.0,2011-08-11
5140,0.00039440920802669344,24.0,70.0,2011-08-11
5141,0.0003944361200065989,22.0,70.0,2011-08-11
5142,0.00039483844287175414,26.0,72.5,2011-08-11
5143,0.0003943930827262977,24.0,72.5,2011-08-11
5144,0.00039421040663063426,22.0,72.5,2011-08-11
5145,0.0003949204984706043,26.0,75.0,2011-08-11
5146,0.0003946420536513653,24.0,75.0,2011-08-11
5147,0.00039416938481477676,22.0,75.0,2011-08-11
5148,0.0003947612623913954,26.0,70.0,2011-08-12
5149,0.00039440920802669344,24.0,70.0,2011-08-12
5150,0.0003944361200065989,22.0,70.0,2011-08-12
5151,0.00039483844287175414,26.0,72.5,2011-08-12
5152,0.0003943930827262977,24.0,72.5,2011-08-12
5153,0.00039421040663063426,22.0,72.5,2011-08-12
5154,0.0003949204984706043,26.0,75.0,2011-08-12
5155,0.0003946420536513653,24.0,75.0,2011-08-12
5156,0.00039416938481477676,22.0,75.0,2011-08-12
5157,0.0003947612623913954,26.0,70.0,2011-08-13
5158,0.00039440920802669344,24.0,70.0,2011-08-13
5159,0.0003944361200065989,22.0,70.0,2011-08-13
5160,0.00039483844287175414,26.0,72.5,2011-08-13
5161,0.0003943930827262977,24.0,72.5,2011-08-13
5162,0.00039421040663063426,22.0,72.5,2011-08-13
5163,0.0003949204984706043,26.0,75.0,2011-08-13
5164,0.0003946420536513653,24.0,75.0,2011-08-13
5165,0.00039416938481477676,22.0,75.0,2011-08-13
5166,0.0003947612623913954,26.0,70.0,2011-08-14
5167,0.00039440920802669344,24.0,70.0,2011-08-14
5168,0.0003944361200065989,22.0,70.0,2011-08-14
5169,0.00039483844287175414,26.0,72.5,2011-08-14
5170,0.0003943930827262977,24.0,72.5,2011-08-14
5171,0.00039421040663063426,22.0,72.5,2011-08-14
5172,0.0003949204984706043,26.0,75.0,2011-08-14
5173,0.0003946420536513653,24.0,75.0,2011-08-14
5174,0.00039416938481477676,22.0,75.0,2011-08-14
5175,0.00038964199484325945,26.0,70.0,2011-08-15
5176,0.0003883077442878857,24.0,70.0,2011-08-15
5177,0.0003883077442878857,22.0,70.0,2011-08-15
5178,0.0003883077442878857,26.0,72.5,2011-08-15
5179,0.0003883077442878857,24.0,72.5,2011-08-15
5180,0.0003883077442878857,22.0,72.5,2011-08-15
5181,0.0003883077442878857,26.0,75.0,2011-08-15
5182,0.0003883077442878857,24.0,75.0,2011-08-15
5183,0.000386973493732512,22.0,75.0,2011-08-15
5184,0.00039426455623470247,26.0,70.0,2011-08-16
5185,0.0003935270069632679,24.0,70.0,2011-08-16
5186,0.00039563767495565116,22.0,70.0,2011-08-16
5187,0.0003936289867851883,26.0,72.5,2011-08-16
5188,0.00039426455623470247,24.0,72.5,2011-08-16
5189,0.00039426455623470247,22.0,72.5,2011-08-16
5190,0.00039426455623470247,26.0,75.0,2011-08-16
5191,0.00039426455623470247,24.0,75.0,2011-08-16
5192,0.00039426455623470247,22.0,75.0,2011-08-16
5193,0.0003898866610446324,26.0,70.0,2011-08-17
5194,0.0003898866610446324,24.0,70.0,2011-08-17
5195,0.0003850740031339228,22.0,70.0,2011-08-17
5196,0.00039019499672576785,26.0,72.5,2011-08-17
5197,0.0003935114946216345,24.0,72.5,2011-08-17
5198,0.00039415349601767957,22.0,72.5,2011-08-17
5199,0.00038965398562140763,26.0,75.0,2011-08-17
5200,0.000386731990147382,24.0,75.0,2011-08-17
5201,0.0003898866610446324,22.0,75.0,2011-08-17
5202,0.00039159600273706017,26.0,70.0,2011-08-18
5203,0.00039159600273706017,24.0,70.0,2011-08-18
5204,0.00039186899084597826,22.0,70.0,2011-08-18
5205,0.00039159600273706017,26.0,72.5,2011-08-18
5206,0.000389609020203352,24.0,72.5,2011-08-18
5207,0.00039159600273706017,22.0,72.5,2011-08-18
5208,0.0003926570061594248,26.0,75.0,2011-08-18
5209,0.00039182399632409215,24.0,75.0,2011-08-18
5210,0.0003920210001524538,22.0,75.0,2011-08-18
5211,0.00040149001870304346,26.0,70.0,2011-08-19
5212,0.0003913396697801848,24.0,70.0,2011-08-19
5213,0.0003913396697801848,22.0,70.0,2011-08-19
